code,target,sigprice,gentime,usertag
SZSE.ETF.159919,-100,3.938,20230828103159800,
SZSE.ETF.159919,100,3.94,20230828103259823,
SZSE.ETF.159919,-100,3.935,20230828103359926,
SZSE.ETF.159919,100,3.942,20230828103459973,
SZSE.ETF.159919,100,3.943,20230828103559885,
SZSE.ETF.159919,-100,3.942,20230828103659869,
SZSE.ETF.159919,100,3.949,20230828103759953,
SZSE.ETF.159919,100,3.948,20230828103859860,
SZSE.ETF.159919,-100,3.949,20230828104000500,
SZSE.ETF.159919,100,3.951,20230828104059800,
SZSE.ETF.159919,100,3.955,20230828104159800,
SZSE.ETF.159919,-100,3.948,20230828104259855,
SZSE.ETF.159919,100,3.95,20230828104359800,
SZSE.ETF.159919,-100,3.949,20230828104459800,
SZSE.ETF.159919,100,3.953,20230828104559861,
SZSE.ETF.159919,-0,3.948,20230828104659914,
SZSE.ETF.159919,100,3.951,20230828104759817,
SZSE.ETF.159919,-0,3.948,20230828104900800,
SZSE.ETF.159919,0,3.951,20230828104959922,
SZSE.ETF.159919,0,3.951,20230828105059967,
SZSE.ETF.159919,0,3.957,20230828105159964,
SZSE.ETF.159919,100,3.958,20230828105259946,
SZSE.ETF.159919,-100,3.954,20230828105359960,
SZSE.ETF.159919,-0,3.95,20230828105459894,
SZSE.ETF.159919,-0,3.949,20230828105559800,
SZSE.ETF.159919,-0,3.949,20230828105659800,
SZSE.ETF.159919,100,3.947,20230828105759943,
SZSE.ETF.159919,-100,3.947,20230828105901500,
SZSE.ETF.159919,100,3.948,20230828105959839,
SZSE.ETF.159919,-100,3.946,20230828110059899,
SZSE.ETF.159919,-100,3.943,20230828110159800,
SZSE.ETF.159919,100,3.943,20230828110259800,
SZSE.ETF.159919,0,3.945,20230828110359800,
SZSE.ETF.159919,-0,3.941,20230828110459986,
SZSE.ETF.159919,-0,3.943,20230828110559875,
SZSE.ETF.159919,0,3.943,20230828110659800,
SZSE.ETF.159919,-0,3.944,20230828110759800,
SZSE.ETF.159919,0,3.944,20230828110859800,
SZSE.ETF.159919,0,3.943,20230828110959896,
SZSE.ETF.159919,-0,3.942,20230828111059825,
SZSE.ETF.159919,-0,3.94,20230828111159840,
SZSE.ETF.159919,-0,3.941,20230828111259835,
SZSE.ETF.159919,0,3.941,20230828111359877,
SZSE.ETF.159919,0,3.943,20230828111459949,
SZSE.ETF.159919,-0,3.943,20230828111559817,
SZSE.ETF.159919,-0,3.944,20230828111659948,
SZSE.ETF.159919,-0,3.94,20230828111800909,
SZSE.ETF.159919,0,3.941,20230828111900800,
SZSE.ETF.159919,-0,3.934,20230828111959817,
SZSE.ETF.159919,0,3.939,20230828112059800,
SZSE.ETF.159919,0,3.94,20230828112159818,
SZSE.ETF.159919,-0,3.94,20230828112259983,
SZSE.ETF.159919,-0,3.937,20230828112359847,
SZSE.ETF.159919,-0,3.937,20230828112459817,
SZSE.ETF.159919,0,3.935,20230828112559800,
SZSE.ETF.159919,100,3.936,20230828112659800,
SZSE.ETF.159919,-100,3.936,20230828112759829,
SZSE.ETF.159919,100,3.935,20230828112859960,
SZSE.ETF.159919,100,3.938,20230828113000128,
SZSE.ETF.159919,100,3.931,20230828130059800,
SZSE.ETF.159919,-100,3.925,20230828130200800,
SZSE.ETF.159919,-0,3.925,20230828130300800,
SZSE.ETF.159919,-100,3.924,20230828130400800,
SZSE.ETF.159919,-0,3.922,20230828130500800,
SZSE.ETF.159919,-0,3.919,20230828130559800,
SZSE.ETF.159919,-0,3.922,20230828130700800,
SZSE.ETF.159919,0,3.922,20230828130800800,
SZSE.ETF.159919,-0,3.917,20230828130859800,
SZSE.ETF.159919,-0,3.916,20230828131000800,
SZSE.ETF.159919,0,3.914,20230828131059800,
SZSE.ETF.159919,0,3.914,20230828131159800,
SZSE.ETF.159919,-0,3.913,20230828131259800,
SZSE.ETF.159919,0,3.916,20230828131400800,
SZSE.ETF.159919,-0,3.909,20230828131459800,
SZSE.ETF.159919,0,3.911,20230828131559800,
SZSE.ETF.159919,0,3.912,20230828131659800,
SZSE.ETF.159919,0,3.911,20230828131800800,
SZSE.ETF.159919,0,3.915,20230828131859800,
SZSE.ETF.159919,-0,3.914,20230828132000800,
SZSE.ETF.159919,-0,3.911,20230828132100800,
SZSE.ETF.159919,-0,3.902,20230828132159800,
SZSE.ETF.159919,-0,3.918,20230828132259800,
SZSE.ETF.159919,-0,3.903,20230828132359800,
SZSE.ETF.159919,-0,3.902,20230828132459800,
SZSE.ETF.159919,-0,3.899,20230828132559800,
SZSE.ETF.159919,-0,3.895,20230828132659940,
SZSE.ETF.159919,0,3.901,20230828132759800,
SZSE.ETF.159919,0,3.905,20230828132859800,
SZSE.ETF.159919,-0,3.902,20230828132959800,
SZSE.ETF.159919,0,3.91,20230828133059800,
SZSE.ETF.159919,-0,3.907,20230828133159800,
SZSE.ETF.159919,0,3.912,20230828133259800,
SZSE.ETF.159919,-0,3.905,20230828133359800,
SZSE.ETF.159919,0,3.907,20230828133459800,
SZSE.ETF.159919,-0,3.906,20230828133600800,
SZSE.ETF.159919,0,3.909,20230828133659800,
SZSE.ETF.159919,-0,3.907,20230828133759800,
SZSE.ETF.159919,-0,3.901,20230828133859800,
SZSE.ETF.159919,0,3.903,20230828133959800,
SZSE.ETF.159919,0,3.904,20230828134059800,
SZSE.ETF.159919,0,3.906,20230828134159977,
SZSE.ETF.159919,0,3.908,20230828134300800,
SZSE.ETF.159919,-0,3.907,20230828134359800,
SZSE.ETF.159919,-0,3.906,20230828134459899,
SZSE.ETF.159919,0,3.906,20230828134559951,
SZSE.ETF.159919,0,3.913,20230828134659800,
SZSE.ETF.159919,-0,3.914,20230828134800800,
SZSE.ETF.159919,0,3.911,20230828134900800,
SZSE.ETF.159919,-0,3.911,20230828135000800,
SZSE.ETF.159919,-0,3.91,20230828135059800,
SZSE.ETF.159919,0,3.911,20230828135159853,
SZSE.ETF.159919,0,3.913,20230828135259800,
SZSE.ETF.159919,-0,3.911,20230828135400800,
SZSE.ETF.159919,-0,3.909,20230828135500800,
SZSE.ETF.159919,-0,3.908,20230828135559944,
SZSE.ETF.159919,-0,3.903,20230828135659881,
SZSE.ETF.159919,-0,3.902,20230828135759880,
SZSE.ETF.159919,-0,3.902,20230828135859888,
SZSE.ETF.159919,0,3.902,20230828135959928,
SZSE.ETF.159919,0,3.902,20230828140059962,
SZSE.ETF.159919,0,3.904,20230828140159959,
SZSE.ETF.159919,-0,3.904,20230828140300800,
SZSE.ETF.159919,-0,3.91,20230828140400800,
SZSE.ETF.159919,0,3.901,20230828140459845,
SZSE.ETF.159919,0,3.901,20230828140600800,
SZSE.ETF.159919,0,3.905,20230828140659800,
SZSE.ETF.159919,0,3.902,20230828140759377,
SZSE.ETF.159919,-0,3.901,20230828140859868,
SZSE.ETF.159919,-0,3.903,20230828140959800,
SZSE.ETF.159919,-0,3.901,20230828141100800,
SZSE.ETF.159919,-0,3.896,20230828141159800,
SZSE.ETF.159919,0,3.898,20230828141259830,
SZSE.ETF.159919,-0,3.893,20230828141359800,
SZSE.ETF.159919,0,3.895,20230828141459822,
SZSE.ETF.159919,0,3.895,20230828141559976,
SZSE.ETF.159919,-0,3.895,20230828141701000,
SZSE.ETF.159919,-0,3.895,20230828141759861,
SZSE.ETF.159919,-0,3.889,20230828141859883,
SZSE.ETF.159919,0,3.89,20230828141959983,
SZSE.ETF.159919,-0,3.898,20230828142100800,
SZSE.ETF.159919,0,3.89,20230828142159880,
SZSE.ETF.159919,-0,3.887,20230828142259966,
SZSE.ETF.159919,-0,3.902,20230828142359914,
SZSE.ETF.159919,-0,3.88,20230828142500800,
SZSE.ETF.159919,0,3.889,20230828142600800,
SZSE.ETF.159919,0,3.887,20230828142700932,
SZSE.ETF.159919,-0,3.885,20230828142759460,
SZSE.ETF.159919,0,3.888,20230828142901000,
SZSE.ETF.159919,-0,3.889,20230828142959800,
SZSE.ETF.159919,-0,3.888,20230828143059800,
SZSE.ETF.159919,-0,3.887,20230828143159800,
SZSE.ETF.159919,-0,3.88,20230828143259800,
SZSE.ETF.159919,0,3.883,20230828143359970,
SZSE.ETF.159919,-0,3.879,20230828143459931,
SZSE.ETF.159919,0,3.884,20230828143559951,
SZSE.ETF.159919,0,3.889,20230828143659993,
SZSE.ETF.159919,-0,3.887,20230828143759832,
SZSE.ETF.159919,-0,3.886,20230828143859856,
SZSE.ETF.159919,-0,3.883,20230828143959939,
SZSE.ETF.159919,0,3.89,20230828144059840,
SZSE.ETF.159919,0,3.892,20230828144159870,
SZSE.ETF.159919,-0,3.893,20230828144259839,
SZSE.ETF.159919,100,3.894,20230828144359825,
SZSE.ETF.159919,100,3.896,20230828144459863,
SZSE.ETF.159919,100,3.905,20230828144559819,
SZSE.ETF.159919,-100,3.903,20230828144700800,
SZSE.ETF.159919,100,3.896,20230828144800800,
SZSE.ETF.159919,-100,3.9,20230828144859500,
SZSE.ETF.159919,-100,3.899,20230828145001000,
SZSE.ETF.159919,-100,3.897,20230828145059800,
SZSE.ETF.159919,-100,3.898,20230828145159800,
SZSE.ETF.159919,-100,3.887,20230828145300800,
SZSE.ETF.159919,100,3.895,20230828145359800,
SZSE.ETF.159919,100,3.895,20230828145459977,
SZSE.ETF.159919,-100,3.894,20230828145600800,
SZSE.ETF.159919,0,3.894,20230828145659981,
SZSE.ETF.159919,0,3.902,20230828145800800,
SZSE.ETF.159919,0,3.894,20230828145900800,
SZSE.ETF.159919,0,3.904,20230828145959917,
